
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jul-2025 at 09:04:37.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    0.8220   5.6334194E+05   5.4002275E+05   5.6402938E+05   2.3361775E+05   2.4470459E+05   2.3362564E+05   3.5243106E+05   3.3327284E+05   3.5294519E+05   1.4658732E+04   2.0185693E+04   1.4658731E+04   3.2814044E+05   1.2769448E+05  -1.5020588E+04   3.3296650E+05   0.0000000E+00  -1.4286479E+04   3.2861997E+05  -1.2788119E+05  -1.5021120E+04  -3.8858447E+02   1.6465443E+02  -1.4652656E+04   1.4634512E+04   0.0000000E+00  -1.3902997E+04  -3.8854630E+02  -1.6463826E+02  -1.4652656E+04  -3.4050634E+05  -1.1315042E+05  -4.3428856E+05  -1.3972039E+01  -2.0157497E-03  -1.0138021E+01  -3.2712538E+05   1.0709698E+02  -4.2966678E+05  -1.3972039E+01  -2.0157497E-03  -1.0138021E+01  -3.4093462E+05   1.1350829E+05  -4.3475119E+05  -1.3972039E+01  -2.0157497E-03  -1.0138021E+01  -3.3181414E+04  -5.8622090E+03  -2.3117500E+05   5.4027443E+01   6.3493004E-04  -9.8723993E+00  -3.6964238E+04  -1.3219842E+01  -2.4189664E+05   5.4027443E+01   6.3493004E-04  -9.8723993E+00  -3.3182543E+04   5.8358218E+03  -2.3118348E+05   5.4027443E+01   6.3493004E-04  -9.8723993E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004017E+01  -4.9892380E+01  -4.9361034E+01  -4.8423439E+01  -4.7105450E+01  -4.5427475E+01  -4.3408463E+01  -4.1075436E+01  -3.8454163E+01  -3.5566940E+01  -3.2445793E+01  -2.9117214E+01  -2.5607740E+01  -2.1938906E+01  -1.8129911E+01  -1.4192293E+01  -1.0138021E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003670E+01  -4.9862770E+01  -4.9307766E+01  -4.8367027E+01  -4.7046867E+01  -4.5348892E+01  -4.3300816E+01  -4.0938015E+01  -3.8296310E+01  -3.5379475E+01  -3.2237259E+01  -2.8906519E+01  -2.5413218E+01  -2.1769814E+01  -1.8002419E+01  -1.4120513E+01  -1.0138021E+01
    0.8250   5.6237425E+05   5.4059075E+05   5.6305919E+05   2.3363088E+05   2.4469089E+05   2.3363884E+05   3.5109312E+05   3.3409934E+05   3.5160506E+05   1.4658731E+04   2.0194203E+04   1.4658730E+04   3.2689572E+05   1.2720061E+05  -1.5019191E+04   3.3379369E+05   0.0000000E+00  -1.4287384E+04   3.2737319E+05  -1.2738650E+05  -1.5019721E+04  -3.8857050E+02   1.6464851E+02  -1.4652656E+04   1.4646258E+04   0.0000000E+00  -1.3902983E+04  -3.8853268E+02  -1.6463249E+02  -1.4652656E+04  -3.3990531E+05  -1.1296314E+05  -4.3355334E+05  -1.3971841E+01  -2.0347254E-03  -1.0139035E+01  -3.2748003E+05   1.0785413E+02  -4.3011066E+05  -1.3971841E+01  -2.0347254E-03  -1.0139035E+01  -3.4033209E+05   1.1332146E+05  -4.3401378E+05  -1.3971841E+01  -2.0347254E-03  -1.0139035E+01  -3.3156258E+04  -5.8571045E+03  -2.3119200E+05   5.4027634E+01   6.3601561E-04  -9.8714581E+00  -3.6930770E+04  -1.3102378E+01  -2.4188789E+05   5.4027634E+01   6.3601561E-04  -9.8714581E+00  -3.3157398E+04   5.8309146E+03  -2.3120056E+05   5.4027634E+01   6.3601561E-04  -9.8714581E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004025E+01  -4.9892860E+01  -4.9361763E+01  -4.8424355E+01  -4.7106564E+01  -4.5428677E+01  -4.3409618E+01  -4.1076473E+01  -3.8455063E+01  -3.5567726E+01  -3.2446594E+01  -2.9118031E+01  -2.5608671E+01  -2.1939846E+01  -1.8130945E+01  -1.4193315E+01  -1.0139035E+01  -5.0005585E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003674E+01  -4.9863499E+01  -4.9308426E+01  -4.8367756E+01  -4.7047947E+01  -4.5350048E+01  -4.3301975E+01  -4.0938786E+01  -3.8296822E+01  -3.5380001E+01  -3.2237999E+01  -2.8907404E+01  -2.5414431E+01  -2.1770977E+01  -1.8003485E+01  -1.4121504E+01  -1.0139035E+01
    0.8280   5.6145744E+05   5.4105138E+05   5.6213969E+05   2.3364375E+05   2.4467695E+05   2.3365181E+05   3.4979369E+05   3.3483441E+05   3.5030331E+05   1.4658730E+04   2.0202697E+04   1.4658729E+04   3.2568688E+05   1.2672076E+05  -1.5017835E+04   3.3452941E+05   0.0000000E+00  -1.4288188E+04   3.2616219E+05  -1.2690580E+05  -1.5018362E+04  -3.8853616E+02   1.6463396E+02  -1.4652656E+04   1.4657981E+04   0.0000000E+00  -1.3902970E+04  -3.8849872E+02  -1.6461810E+02  -1.4652656E+04  -3.3933559E+05  -1.1278625E+05  -4.3285684E+05  -1.3971642E+01  -2.0537879E-03  -1.0140053E+01  -3.2776831E+05   1.0859009E+02  -4.3047012E+05  -1.3971642E+01  -2.0537879E-03  -1.0140053E+01  -3.3976078E+05   1.1314499E+05  -4.3331497E+05  -1.3971642E+01  -2.0537879E-03  -1.0140053E+01  -3.3130980E+04  -5.8519795E+03  -2.3120877E+05   5.4027824E+01   6.3705281E-04  -9.8705149E+00  -3.6897191E+04  -1.2982539E+01  -2.4187892E+05   5.4027824E+01   6.3705281E-04  -9.8705149E+00  -3.3132133E+04   5.8259917E+03  -2.3121741E+05   5.4027824E+01   6.3705281E-04  -9.8705149E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004032E+01  -4.9893345E+01  -4.9362499E+01  -4.8425270E+01  -4.7107677E+01  -4.5429878E+01  -4.3410774E+01  -4.1077515E+01  -3.8455963E+01  -3.5568516E+01  -3.2447399E+01  -2.9118853E+01  -2.5609608E+01  -2.1940792E+01  -1.8131983E+01  -1.4194339E+01  -1.0140053E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003677E+01  -4.9864227E+01  -4.9309093E+01  -4.8368488E+01  -4.7049026E+01  -4.5351200E+01  -4.3303131E+01  -4.0939560E+01  -3.8297333E+01  -3.5380524E+01  -3.2238743E+01  -2.8908291E+01  -2.5415648E+01  -2.1772142E+01  -1.8004551E+01  -1.4122499E+01  -1.0140053E+01
    0.8310   5.6059438E+05   5.4140569E+05   5.6127375E+05   2.3365706E+05   2.4466339E+05   2.3366523E+05   3.4854197E+05   3.3546947E+05   3.4904916E+05   1.4658729E+04   2.0211182E+04   1.4658728E+04   3.2452250E+05   1.2625828E+05  -1.5016529E+04   3.3516503E+05   0.0000000E+00  -1.4288880E+04   3.2499556E+05  -1.2644244E+05  -1.5017055E+04  -3.8848154E+02   1.6461081E+02  -1.4652656E+04   1.4669685E+04   0.0000000E+00  -1.3902957E+04  -3.8844446E+02  -1.6459511E+02  -1.4652655E+04  -3.3879897E+05  -1.1262035E+05  -4.3220131E+05  -1.3971444E+01  -2.0729364E-03  -1.0141073E+01  -3.2799078E+05   1.0930461E+02  -4.3074603E+05  -1.3971444E+01  -2.0729364E-03  -1.0141073E+01  -3.3922244E+05   1.1297948E+05  -4.3265691E+05  -1.3971444E+01  -2.0729364E-03  -1.0141073E+01  -3.3105684E+04  -5.8468525E+03  -2.3122597E+05   5.4028015E+01   6.3804130E-04  -9.8695688E+00  -3.6863602E+04  -1.2860358E+01  -2.4187031E+05   5.4028015E+01   6.3804130E-04  -9.8695688E+00  -3.3106848E+04   5.8210713E+03  -2.3123472E+05   5.4028015E+01   6.3804130E-04  -9.8695688E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004040E+01  -4.9893833E+01  -4.9363235E+01  -4.8426193E+01  -4.7108799E+01  -4.5431080E+01  -4.3411938E+01  -4.1078560E+01  -3.8456867E+01  -3.5569309E+01  -3.2448204E+01  -2.9119680E+01  -2.5610548E+01  -2.1941744E+01  -1.8133026E+01  -1.4195368E+01  -1.0141073E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003681E+01  -4.9864960E+01  -4.9309761E+01  -4.8369225E+01  -4.7050102E+01  -4.5352352E+01  -4.3304291E+01  -4.0940334E+01  -3.8297840E+01  -3.5381046E+01  -3.2239487E+01  -2.8909184E+01  -2.5416864E+01  -2.1773314E+01  -1.8005621E+01  -1.4123497E+01  -1.0141073E+01
    0.8340   5.5978825E+05   5.4165706E+05   5.6046450E+05   2.3366988E+05   2.4464912E+05   2.3367814E+05   3.4734716E+05   3.3599606E+05   3.4785188E+05   1.4658727E+04   2.0219652E+04   1.4658726E+04   3.2341119E+05   1.2581652E+05  -1.5015284E+04   3.3569206E+05   0.0000000E+00  -1.4289453E+04   3.2388194E+05  -1.2599975E+05  -1.5015807E+04  -3.8840665E+02   1.6457909E+02  -1.4652655E+04   1.4681365E+04   0.0000000E+00  -1.3902943E+04  -3.8836996E+02  -1.6456354E+02  -1.4652655E+04  -3.3829738E+05  -1.1246608E+05  -4.3158906E+05  -1.3971245E+01  -2.0921703E-03  -1.0142097E+01  -3.2814959E+05   1.0999793E+02  -4.3094103E+05  -1.3971245E+01  -2.0921703E-03  -1.0142097E+01  -3.3871897E+05   1.1282559E+05  -4.3204200E+05  -1.3971245E+01  -2.0921703E-03  -1.0142097E+01  -3.3080223E+04  -5.8416973E+03  -2.3124269E+05   5.4028206E+01   6.3898042E-04  -9.8686190E+00  -3.6829828E+04  -1.2735777E+01  -2.4186103E+05   5.4028206E+01   6.3898042E-04  -9.8686190E+00  -3.3081402E+04   5.8161274E+03  -2.3125153E+05   5.4028206E+01   6.3898042E-04  -9.8686190E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004044E+01  -4.9894321E+01  -4.9363976E+01  -4.8427120E+01  -4.7109921E+01  -4.5432289E+01  -4.3413101E+01  -4.1079605E+01  -3.8457775E+01  -3.5570107E+01  -3.2449017E+01  -2.9120512E+01  -2.5611492E+01  -2.1942701E+01  -1.8134071E+01  -1.4196401E+01  -1.0142097E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003685E+01  -4.9865692E+01  -4.9310432E+01  -4.8369961E+01  -4.7051178E+01  -4.5353500E+01  -4.3305447E+01  -4.0941109E+01  -3.8298340E+01  -3.5381573E+01  -3.2240234E+01  -2.8910078E+01  -2.5418083E+01  -2.1774487E+01  -1.8006695E+01  -1.4124497E+01  -1.0142097E+01
    0.8370   5.5904069E+05   5.4180912E+05   5.5971362E+05   2.3368339E+05   2.4463534E+05   2.3369177E+05   3.4621838E+05   3.3640612E+05   3.4672047E+05   1.4658724E+04   2.0228109E+04   1.4658723E+04   3.2236144E+05   1.2539877E+05  -1.5014108E+04   3.3610247E+05   0.0000000E+00  -1.4289897E+04   3.2282975E+05  -1.2558104E+05  -1.5014628E+04  -3.8831158E+02   1.6453880E+02  -1.4652655E+04   1.4693024E+04   0.0000000E+00  -1.3902930E+04  -3.8827524E+02  -1.6452341E+02  -1.4652655E+04  -3.3783184E+05  -1.1232377E+05  -4.3102144E+05  -1.3971045E+01  -2.1114887E-03  -1.0143124E+01  -3.2824703E+05   1.1067036E+02  -4.3105806E+05  -1.3971045E+01  -2.1114887E-03  -1.0143124E+01  -3.3825147E+05   1.1268363E+05  -4.3147156E+05  -1.3971045E+01  -2.1114887E-03  -1.0143124E+01  -3.3054785E+04  -5.8365464E+03  -2.3126012E+05   5.4028397E+01   6.3986972E-04  -9.8676662E+00  -3.6796059E+04  -1.2608863E+01  -2.4185223E+05   5.4028397E+01   6.3986972E-04  -9.8676662E+00  -3.3055977E+04   5.8111929E+03  -2.3126905E+05   5.4028397E+01   6.3986972E-04  -9.8676662E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004051E+01  -4.9894814E+01  -4.9364719E+01  -4.8428055E+01  -4.7111050E+01  -4.5433502E+01  -4.3414268E+01  -4.1080658E+01  -3.8458683E+01  -3.5570904E+01  -3.2449833E+01  -2.9121347E+01  -2.5612442E+01  -2.1943663E+01  -1.8135122E+01  -1.4197436E+01  -1.0143124E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003693E+01  -4.9866425E+01  -4.9311108E+01  -4.8370701E+01  -4.7052254E+01  -4.5354649E+01  -4.3306602E+01  -4.0941887E+01  -3.8298840E+01  -3.5382095E+01  -3.2240982E+01  -2.8910978E+01  -2.5419304E+01  -2.1775665E+01  -1.8007772E+01  -1.4125503E+01  -1.0143124E+01
    0.8400   5.5835312E+05   5.4186675E+05   5.5902269E+05   2.3369714E+05   2.4462153E+05   2.3370561E+05   3.4516441E+05   3.3669228E+05   3.4566381E+05   1.4658720E+04   2.0236555E+04   1.4658719E+04   3.2138144E+05   1.2500819E+05  -1.5013011E+04   3.3638888E+05   0.0000000E+00  -1.4290206E+04   3.2184725E+05  -1.2518948E+05  -1.5013527E+04  -3.8819635E+02   1.6448997E+02  -1.4652655E+04   1.4704662E+04   0.0000000E+00  -1.3902917E+04  -3.8816037E+02  -1.6447473E+02  -1.4652655E+04  -3.3740325E+05  -1.1219373E+05  -4.3049950E+05  -1.3970845E+01  -2.1308912E-03  -1.0144155E+01  -3.2828594E+05   1.1132244E+02  -4.3110078E+05  -1.3970845E+01  -2.1308912E-03  -1.0144155E+01  -3.3782081E+05   1.1255395E+05  -4.3094669E+05  -1.3970845E+01  -2.1308912E-03  -1.0144155E+01  -3.3029293E+04  -5.8313872E+03  -2.3127778E+05   5.4028587E+01   6.4070872E-04  -9.8667107E+00  -3.6762215E+04  -1.2479588E+01  -2.4184341E+05   5.4028587E+01   6.4070872E-04  -9.8667107E+00  -3.3030496E+04   5.8062539E+03  -2.3128680E+05   5.4028587E+01   6.4070872E-04  -9.8667107E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004059E+01  -4.9895309E+01  -4.9365467E+01  -4.8428989E+01  -4.7112183E+01  -4.5434715E+01  -4.3415440E+01  -4.1081711E+01  -3.8459595E+01  -3.5571709E+01  -3.2450653E+01  -2.9122187E+01  -2.5613398E+01  -2.1944630E+01  -1.8136177E+01  -1.4198477E+01  -1.0144155E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003696E+01  -4.9867153E+01  -4.9311790E+01  -4.8371441E+01  -4.7053326E+01  -4.5355797E+01  -4.3307758E+01  -4.0942661E+01  -3.8299335E+01  -3.5382622E+01  -3.2241734E+01  -2.8911880E+01  -2.5420525E+01  -2.1776846E+01  -1.8008850E+01  -1.4126511E+01  -1.0144155E+01
    0.8430   5.5772706E+05   5.4183531E+05   5.5839300E+05   2.3371152E+05   2.4460808E+05   2.3372008E+05   3.4419350E+05   3.3684822E+05   3.4469016E+05   1.4658716E+04   2.0244988E+04   1.4658714E+04   3.2047891E+05   1.2464781E+05  -1.5012000E+04   3.3654497E+05   0.0000000E+00  -1.4290370E+04   3.2094216E+05  -1.2482808E+05  -1.5012514E+04  -3.8806100E+02   1.6443263E+02  -1.4652655E+04   1.4716276E+04   0.0000000E+00  -1.3902903E+04  -3.8802539E+02  -1.6441754E+02  -1.4652655E+04  -3.3701247E+05  -1.1207627E+05  -4.3002438E+05  -1.3970645E+01  -2.1503770E-03  -1.0145187E+01  -3.2826981E+05   1.1195493E+02  -4.3107362E+05  -1.3970645E+01  -2.1503770E-03  -1.0145187E+01  -3.3742788E+05   1.1243680E+05  -4.3046853E+05  -1.3970645E+01  -2.1503770E-03  -1.0145187E+01  -3.3003809E+04  -5.8262295E+03  -2.3129608E+05   5.4028782E+01   6.4149691E-04  -9.8657522E+00  -3.6728355E+04  -1.2347975E+01  -2.4183494E+05   5.4028782E+01   6.4149691E-04  -9.8657522E+00  -3.3005023E+04   5.8013213E+03  -2.3130519E+05   5.4028782E+01   6.4149691E-04  -9.8657522E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004066E+01  -4.9895809E+01  -4.9366219E+01  -4.8429932E+01  -4.7113319E+01  -4.5435932E+01  -4.3416611E+01  -4.1082767E+01  -3.8460510E+01  -3.5572514E+01  -3.2451473E+01  -2.9123034E+01  -2.5614357E+01  -2.1945604E+01  -1.8137238E+01  -1.4199521E+01  -1.0145187E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003700E+01  -4.9867886E+01  -4.9312473E+01  -4.8372189E+01  -4.7054398E+01  -4.5356941E+01  -4.3308910E+01  -4.0943439E+01  -3.8299828E+01  -3.5383144E+01  -3.2242485E+01  -2.8912785E+01  -2.5421747E+01  -2.1778032E+01  -1.8009933E+01  -1.4127522E+01  -1.0145187E+01
    0.8460   5.5716331E+05   5.4172031E+05   5.5782556E+05   2.3372639E+05   2.4459488E+05   2.3373503E+05   3.4331341E+05   3.3686888E+05   3.4380722E+05   1.4658710E+04   2.0253406E+04   1.4658709E+04   3.1966106E+05   1.2432041E+05  -1.5011085E+04   3.3656562E+05   0.0000000E+00  -1.4290386E+04   3.2012169E+05  -1.2449964E+05  -1.5011596E+04  -3.8790561E+02   1.6436679E+02  -1.4652655E+04   1.4727869E+04   0.0000000E+00  -1.3902891E+04  -3.8787036E+02  -1.6435185E+02  -1.4652655E+04  -3.3666003E+05  -1.1197155E+05  -4.2959669E+05  -1.3970445E+01  -2.1699455E-03  -1.0146224E+01  -3.2820191E+05   1.1256856E+02  -4.3098072E+05  -1.3970445E+01  -2.1699455E-03  -1.0146224E+01  -3.3707322E+05   1.1233241E+05  -4.3003769E+05  -1.3970445E+01  -2.1699455E-03  -1.0146224E+01  -3.2978309E+04  -5.8210693E+03  -2.3131488E+05   5.4028973E+01   6.4223382E-04  -9.8647900E+00  -3.6694469E+04  -1.2214020E+01  -2.4182673E+05   5.4028973E+01   6.4223382E-04  -9.8647900E+00  -3.2979535E+04   5.7963911E+03  -2.3132406E+05   5.4028973E+01   6.4223382E-04  -9.8647900E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004074E+01  -4.9896313E+01  -4.9366974E+01  -4.8430878E+01  -4.7114464E+01  -4.5437153E+01  -4.3417789E+01  -4.1083824E+01  -3.8461426E+01  -3.5573322E+01  -3.2452301E+01  -2.9123882E+01  -2.5615322E+01  -2.1946583E+01  -1.8138300E+01  -1.4200569E+01  -1.0146224E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003704E+01  -4.9868618E+01  -4.9313164E+01  -4.8372932E+01  -4.7055466E+01  -4.5358086E+01  -4.3310062E+01  -4.0944221E+01  -3.8300316E+01  -3.5383671E+01  -3.2243244E+01  -2.8913694E+01  -2.5422970E+01  -2.1779221E+01  -1.8011019E+01  -1.4128537E+01  -1.0146224E+01
    0.8490   5.5666256E+05   5.4152681E+05   5.5732100E+05   2.3374209E+05   2.4458233E+05   2.3375081E+05   3.4253106E+05   3.3675072E+05   3.4302194E+05   1.4658705E+04   2.0261812E+04   1.4658703E+04   3.1893441E+05   1.2402851E+05  -1.5010272E+04   3.3644738E+05   0.0000000E+00  -1.4290248E+04   3.1939228E+05  -1.2420666E+05  -1.5010780E+04  -3.8773022E+02   1.6429248E+02  -1.4652655E+04   1.4739439E+04   0.0000000E+00  -1.3902877E+04  -3.8769534E+02  -1.6427768E+02  -1.4652655E+04  -3.3634638E+05  -1.1187972E+05  -4.2921700E+05  -1.3970243E+01  -2.1895960E-03  -1.0147264E+01  -3.2808544E+05   1.1316405E+02  -4.3082622E+05  -1.3970243E+01  -2.1895960E-03  -1.0147264E+01  -3.3675728E+05   1.1224091E+05  -4.2965478E+05  -1.3970243E+01  -2.1895960E-03  -1.0147264E+01  -3.2952848E+04  -5.8159160E+03  -2.3133450E+05   5.4029167E+01   6.4291898E-04  -9.8638248E+00  -3.6660613E+04  -1.2077745E+01  -2.4181919E+05   5.4029167E+01   6.4291898E-04  -9.8638248E+00  -3.2954086E+04   5.7914717E+03  -2.3134375E+05   5.4029167E+01   6.4291898E-04  -9.8638248E+00  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005630E+01  -5.0004082E+01  -4.9896820E+01  -4.9367733E+01  -4.8431831E+01  -4.7115608E+01  -4.5438377E+01  -4.3418972E+01  -4.1084888E+01  -3.8462345E+01  -3.5574139E+01  -3.2453133E+01  -2.9124739E+01  -2.5616293E+01  -2.1947567E+01  -1.8139368E+01  -1.4201622E+01  -1.0147264E+01  -5.0005581E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003708E+01  -4.9869350E+01  -4.9313854E+01  -4.8373684E+01  -4.7056534E+01  -4.5359226E+01  -4.3311214E+01  -4.0945000E+01  -3.8300800E+01  -3.5384197E+01  -3.2243999E+01  -2.8914608E+01  -2.5424194E+01  -2.1780415E+01  -1.8012106E+01  -1.4129556E+01  -1.0147264E+01
