
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 26-Jun-2025 at 17:39:04.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    3.0210   4.8344722E+05   4.5939878E+05   4.8259022E+05   2.1536608E+05   2.1497808E+05   2.1536797E+05   2.8934559E+05   2.6863378E+05   2.8738716E+05   1.4652265E+04   2.2601311E+04   1.4652265E+04   2.7171672E+05   9.8322070E+04  -1.4955541E+04   2.6825738E+05  -3.2322781E-18  -1.4215780E+04   2.6987347E+05  -9.7652883E+04  -1.4953471E+04   5.6061768E+01  -2.3754986E+01  -1.4652138E+04   1.7822143E+04   0.0000000E+00  -1.3899299E+04   5.6155781E+01   2.3794821E+01  -1.4652138E+04  -2.6957166E+05  -9.8675000E+04  -3.8899303E+05  -1.4019341E+01  -4.3843044E-03  -1.2385784E+01  -2.5779508E+05   8.7794922E+01  -3.8024850E+05  -1.4019341E+01  -4.3843044E-03  -1.2385784E+01  -2.6912600E+05   9.8698359E+04  -3.8823081E+05  -1.4019341E+01  -4.3843044E-03  -1.2385784E+01  -6.0293223E+03  -1.6685724E+03  -2.1527520E+05   5.3921009E+01  -1.2649568E-03  -9.5381784E+00  -9.3879795E+03   2.0184045E+00  -2.1477300E+05   5.3921009E+01  -1.2649568E-03  -9.5381784E+00  -6.0303608E+03   1.6726650E+03  -2.1527703E+05   5.3921009E+01  -1.2649568E-03  -9.5381784E+00  -5.0005600E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003338E+01  -4.9792274E+01  -4.9045494E+01  -4.7738159E+01  -4.5948612E+01  -4.3756393E+01  -4.1213768E+01  -3.8370174E+01  -3.5266197E+01  -3.1929630E+01  -2.8380941E+01  -2.4635241E+01  -2.0708954E+01  -1.6618626E+01  -1.2385784E+01  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0002995E+01  -4.9772205E+01  -4.8993244E+01  -4.7647564E+01  -4.5814648E+01  -4.3575615E+01  -4.0990566E+01  -3.8118893E+01  -3.5001545E+01  -3.1666409E+01  -2.8137072E+01  -2.4426880E+01  -2.0551821E+01  -1.6529699E+01  -1.2385784E+01
    3.0240   4.8585000E+05   4.5644712E+05   4.8488559E+05   2.1538248E+05   2.1498825E+05   2.1538438E+05   2.9243731E+05   2.6458925E+05   2.9037541E+05   1.4652261E+04   2.2601945E+04   1.4652261E+04   2.7463128E+05   9.9365398E+04  -1.4958786E+04   2.6420734E+05  -3.3724152E-18  -1.4211304E+04   2.7269062E+05  -9.8661023E+04  -1.4956607E+04   5.4910416E+01  -2.3267126E+01  -1.4652140E+04   1.7822947E+04   0.0000000E+00  -1.3899297E+04   5.5004097E+01   2.3306820E+01  -1.4652140E+04  -2.7090009E+05  -9.9169609E+04  -3.9093319E+05  -1.4020503E+01  -4.4024261E-03  -1.2388311E+01  -2.5605428E+05   8.8320908E+01  -3.7786266E+05  -1.4020503E+01  -4.4024261E-03  -1.2388311E+01  -2.7039362E+05   9.9173883E+04  -3.9008447E+05  -1.4020503E+01  -4.4024261E-03  -1.2388311E+01  -6.0075747E+03  -1.6691971E+03  -2.1529222E+05   5.3919750E+01  -1.2681913E-03  -9.5384083E+00  -9.3725420E+03   2.2340777E+00  -2.1478386E+05   5.3919750E+01  -1.2681913E-03  -9.5384083E+00  -6.0086123E+03   1.6737130E+03  -2.1529405E+05   5.3919750E+01  -1.2681913E-03  -9.5384083E+00  -5.0005600E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003342E+01  -4.9793098E+01  -4.9047398E+01  -4.7741310E+01  -4.5952488E+01  -4.3760731E+01  -4.1218410E+01  -3.8374924E+01  -3.5270878E+01  -3.1934090E+01  -2.8385094E+01  -2.4638990E+01  -2.0712282E+01  -1.6621529E+01  -1.2388311E+01  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003002E+01  -4.9772953E+01  -4.8995033E+01  -4.7650536E+01  -4.5818371E+01  -4.3579899E+01  -4.0995201E+01  -3.8123543E+01  -3.5006058E+01  -3.1670660E+01  -2.8141035E+01  -2.4430492E+01  -2.0555048E+01  -1.6532553E+01  -1.2388311E+01
    3.0270   4.8823372E+05   4.5345897E+05   4.8717978E+05   2.1539825E+05   2.1499777E+05   2.1540014E+05   2.9544553E+05   2.6042823E+05   2.9329788E+05   1.4652257E+04   2.2602582E+04   1.4652258E+04   2.7746719E+05   1.0038003E+05  -1.4961942E+04   2.6004045E+05  -3.5152926E-18  -1.4206700E+04   2.7544588E+05  -9.9646531E+04  -1.4959675E+04   5.3762211E+01  -2.2780598E+01  -1.4652141E+04   1.7823756E+04   0.0000000E+00  -1.3899296E+04   5.3855549E+01   2.2820148E+01  -1.4652141E+04  -2.7221728E+05  -9.9660148E+04  -3.9285844E+05  -1.4021667E+01  -4.4207140E-03  -1.2390834E+01  -2.5429306E+05   8.8823540E+01  -3.7544650E+05  -1.4021667E+01  -4.4207140E-03  -1.2390834E+01  -2.7166019E+05   9.9649078E+04  -3.9193741E+05  -1.4021667E+01  -4.4207140E-03  -1.2390834E+01  -5.9858711E+03  -1.6698452E+03  -2.1530859E+05   5.3918491E+01  -1.2714872E-03  -9.5386400E+00  -9.3571572E+03   2.4507644E+00  -2.1479405E+05   5.3918491E+01  -1.2714872E-03  -9.5386400E+00  -5.9869082E+03   1.6747863E+03  -2.1531041E+05   5.3918491E+01  -1.2714872E-03  -9.5386400E+00  -5.0005600E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003345E+01  -4.9793922E+01  -4.9049294E+01  -4.7744453E+01  -4.5956356E+01  -4.3765064E+01  -4.1223049E+01  -3.8379669E+01  -3.5275555E+01  -3.1938543E+01  -2.8389242E+01  -2.4642736E+01  -2.0715605E+01  -1.6624428E+01  -1.2390834E+01  -5.0005592E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003006E+01  -4.9773701E+01  -4.8996815E+01  -4.7653500E+01  -4.5822090E+01  -4.3584175E+01  -4.0999832E+01  -3.8128193E+01  -3.5010567E+01  -3.1674910E+01  -2.8144995E+01  -2.4434099E+01  -2.0558268E+01  -1.6535404E+01  -1.2390834E+01
    3.0300   4.9057488E+05   4.5046550E+05   4.8945056E+05   2.1541403E+05   2.1500734E+05   2.1541591E+05   2.9835531E+05   2.5618194E+05   2.9613962E+05   1.4652254E+04   2.2603219E+04   1.4652254E+04   2.8021047E+05   1.0136092E+05  -1.4964993E+04   2.5578798E+05  -3.6610046E-18  -1.4202004E+04   2.7812509E+05  -1.0060432E+05  -1.4962655E+04   5.2617386E+01  -2.2295502E+01  -1.4652143E+04   1.7824564E+04   0.0000000E+00  -1.3899295E+04   5.2710377E+01   2.2334906E+01  -1.4652142E+04  -2.7350988E+05  -1.0014170E+05  -3.9475016E+05  -1.4022832E+01  -4.4391672E-03  -1.2393353E+01  -2.5252936E+05   8.9308884E+01  -3.7302559E+05  -1.4022832E+01  -4.4391672E-03  -1.2393353E+01  -2.7291312E+05   1.0011932E+05  -3.9377203E+05  -1.4022832E+01  -4.4391672E-03  -1.2393353E+01  -5.9642314E+03  -1.6705217E+03  -2.1532497E+05   5.3917229E+01  -1.2748449E-03  -9.5388737E+00  -9.3418574E+03   2.6684642E+00  -2.1480430E+05   5.3917229E+01  -1.2748449E-03  -9.5388737E+00  -5.9652681E+03   1.6758900E+03  -2.1532678E+05   5.3917229E+01  -1.2748449E-03  -9.5388737E+00  -5.0005600E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003353E+01  -4.9794746E+01  -4.9051178E+01  -4.7747589E+01  -4.5960220E+01  -4.3769390E+01  -4.1227684E+01  -3.8384411E+01  -3.5280228E+01  -3.1942995E+01  -2.8393385E+01  -2.4646479E+01  -2.0718922E+01  -1.6627323E+01  -1.2393353E+01  -5.0005592E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003014E+01  -4.9774448E+01  -4.8998589E+01  -4.7656460E+01  -4.5825806E+01  -4.3588448E+01  -4.1004459E+01  -3.8132839E+01  -3.5015076E+01  -3.1679155E+01  -2.8148949E+01  -2.4437702E+01  -2.0561483E+01  -1.6538252E+01  -1.2393353E+01
    3.0330   4.9285175E+05   4.4749803E+05   4.9167722E+05   2.1542886E+05   2.1501603E+05   2.1543073E+05   3.0115297E+05   2.5188353E+05   2.9888697E+05   1.4652250E+04   2.2603857E+04   1.4652250E+04   2.8284816E+05   1.0230341E+05  -1.4967926E+04   2.5148309E+05  -3.8097304E-18  -1.4197251E+04   2.8071544E+05  -1.0152973E+05  -1.4965536E+04   5.1476173E+01  -2.1811937E+01  -1.4652144E+04   1.7825375E+04   0.0000000E+00  -1.3899294E+04   5.1568802E+01   2.1851187E+01  -1.4652144E+04  -2.7476547E+05  -1.0060974E+05  -3.9659103E+05  -1.4023998E+01  -4.4577857E-03  -1.2395869E+01  -2.5078116E+05   8.9783325E+01  -3.7062556E+05  -1.4023998E+01  -4.4577857E-03  -1.2395869E+01  -2.7414056E+05   1.0058025E+05  -3.9557181E+05  -1.4023998E+01  -4.4577857E-03  -1.2395869E+01  -5.9426265E+03  -1.6712186E+03  -2.1534039E+05   5.3915966E+01  -1.2782642E-03  -9.5391083E+00  -9.3266006E+03   2.8871615E+00  -2.1481366E+05   5.3915966E+01  -1.2782642E-03  -9.5391083E+00  -5.9436621E+03   1.6770164E+03  -2.1534220E+05   5.3915966E+01  -1.2782642E-03  -9.5391083E+00  -5.0005600E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003357E+01  -4.9795563E+01  -4.9053055E+01  -4.7750717E+01  -4.5964081E+01  -4.3773712E+01  -4.1232311E+01  -3.8389145E+01  -3.5284901E+01  -3.1947441E+01  -2.8397524E+01  -2.4650215E+01  -2.0722233E+01  -1.6630213E+01  -1.2395869E+01  -5.0005592E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003021E+01  -4.9775192E+01  -4.9000355E+01  -4.7659412E+01  -4.5829514E+01  -4.3592712E+01  -4.1009083E+01  -3.8137482E+01  -3.5019581E+01  -3.1683397E+01  -2.8152899E+01  -2.4441299E+01  -2.0564693E+01  -1.6541096E+01  -1.2395869E+01
    3.0360   4.9504166E+05   4.4458422E+05   4.9383769E+05   2.1544317E+05   2.1502434E+05   2.1544506E+05   3.0382578E+05   2.4756795E+05   3.0152719E+05   1.4652247E+04   2.2604498E+04   1.4652247E+04   2.8536834E+05   1.0320317E+05  -1.4970727E+04   2.4716081E+05  -3.9617530E-18  -1.4192480E+04   2.8320497E+05  -1.0241848E+05  -1.4968304E+04   5.0338783E+01  -2.1329992E+01  -1.4652145E+04   1.7826189E+04   0.0000000E+00  -1.3899293E+04   5.0431042E+01   2.1369085E+01  -1.4652145E+04  -2.7597112E+05  -1.0105955E+05  -3.9836309E+05  -1.4025166E+01  -4.4765682E-03  -1.2398382E+01  -2.4906433E+05   9.0252792E+01  -3.6826903E+05  -1.4025166E+01  -4.4765682E-03  -1.2398382E+01  -2.7532991E+05   1.0102727E+05  -3.9731925E+05  -1.4025166E+01  -4.4765682E-03  -1.2398382E+01  -5.9210703E+03  -1.6719397E+03  -2.1535531E+05   5.3914703E+01  -1.2817456E-03  -9.5393457E+00  -9.3114102E+03   3.1068556E+00  -2.1482264E+05   5.3914703E+01  -1.2817456E-03  -9.5393457E+00  -5.9221055E+03   1.6781687E+03  -2.1535711E+05   5.3914703E+01  -1.2817456E-03  -9.5393457E+00  -5.0005600E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003361E+01  -4.9796383E+01  -4.9054920E+01  -4.7753838E+01  -4.5967937E+01  -4.3778030E+01  -4.1236935E+01  -3.8393879E+01  -3.5289566E+01  -3.1951881E+01  -2.8401657E+01  -2.4653944E+01  -2.0725538E+01  -1.6633099E+01  -1.2398382E+01  -5.0005592E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003033E+01  -4.9775940E+01  -4.9002113E+01  -4.7662361E+01  -4.5833221E+01  -4.3596977E+01  -4.1013702E+01  -3.8142120E+01  -3.5024078E+01  -3.1687635E+01  -2.8156843E+01  -2.4444893E+01  -2.0567900E+01  -1.6543936E+01  -1.2398382E+01
    3.0390   4.9712334E+05   4.4174938E+05   4.9591078E+05   2.1545661E+05   2.1503191E+05   2.1545848E+05   3.0636194E+05   2.4327177E+05   3.0404856E+05   1.4652243E+04   2.2605141E+04   1.4652244E+04   2.8775988E+05   1.0405620E+05  -1.4973382E+04   2.4285770E+05  -4.1174789E-18  -1.4187732E+04   2.8558259E+05  -1.0326655E+05  -1.4970944E+04   4.9205406E+01  -2.0849749E+01  -1.4652146E+04   1.7827004E+04   0.0000000E+00  -1.3899292E+04   4.9297287E+01   2.0888680E+01  -1.4652146E+04  -2.7711478E+05  -1.0148666E+05  -4.0004934E+05  -1.4026335E+01  -4.4955136E-03  -1.2400890E+01  -2.4739341E+05   9.0723000E+01  -3.6597678E+05  -1.4026335E+01  -4.4955136E-03  -1.2400890E+01  -2.7646916E+05   1.0145593E+05  -3.9899750E+05  -1.4026335E+01  -4.4955136E-03  -1.2400890E+01  -5.8995508E+03  -1.6726815E+03  -2.1536933E+05   5.3913441E+01  -1.2852891E-03  -9.5395851E+00  -9.2962686E+03   3.3275361E+00  -2.1483086E+05   5.3913441E+01  -1.2852891E-03  -9.5395851E+00  -5.9005854E+03   1.6793440E+03  -2.1537112E+05   5.3913441E+01  -1.2852891E-03  -9.5395851E+00  -5.0005600E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003361E+01  -4.9797195E+01  -4.9056778E+01  -4.7756950E+01  -4.5971786E+01  -4.3782341E+01  -4.1241554E+01  -3.8398605E+01  -3.5294228E+01  -3.1956320E+01  -2.8405785E+01  -2.4657669E+01  -2.0728838E+01  -1.6635977E+01  -1.2400890E+01  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003040E+01  -4.9776688E+01  -4.9003864E+01  -4.7665302E+01  -4.5836922E+01  -4.3601234E+01  -4.1018318E+01  -3.8146755E+01  -3.5028580E+01  -3.1691874E+01  -2.8160786E+01  -2.4448481E+01  -2.0571098E+01  -1.6546774E+01  -1.2400890E+01
    3.0420   4.9907778E+05   4.3901709E+05   4.9787738E+05   2.1546905E+05   2.1503864E+05   2.1547094E+05   3.0875016E+05   2.3903277E+05   3.0643997E+05   1.4652240E+04   2.2605785E+04   1.4652240E+04   2.9001216E+05   1.0485870E+05  -1.4975882E+04   2.3861162E+05  -4.2774543E-18  -1.4183049E+04   2.8783791E+05  -1.0407020E+05  -1.4973448E+04   4.8076225E+01  -2.0371283E+01  -1.4652147E+04   1.7827822E+04   0.0000000E+00  -1.3899291E+04   4.8167713E+01   2.0410048E+01  -1.4652147E+04  -2.7818559E+05  -1.0188712E+05  -4.0163469E+05  -1.4027504E+01  -4.5146220E-03  -1.2403396E+01  -2.4578191E+05   9.1199539E+01  -3.6376812E+05  -1.4027504E+01  -4.5146220E-03  -1.2403396E+01  -2.7754738E+05   1.0186225E+05  -4.0059134E+05  -1.4027504E+01  -4.5146220E-03  -1.2403396E+01  -5.8780664E+03  -1.6734434E+03  -2.1538236E+05   5.3912174E+01  -1.2888949E-03  -9.5398264E+00  -9.2811738E+03   3.5491967E+00  -2.1483827E+05   5.3912174E+01  -1.2888949E-03  -9.5398264E+00  -5.8791001E+03   1.6805411E+03  -2.1538416E+05   5.3912174E+01  -1.2888949E-03  -9.5398264E+00  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003365E+01  -4.9798008E+01  -4.9058624E+01  -4.7760056E+01  -4.5975632E+01  -4.3786648E+01  -4.1246170E+01  -3.8403328E+01  -3.5298882E+01  -3.1960751E+01  -2.8409906E+01  -2.4661388E+01  -2.0732132E+01  -1.6638853E+01  -1.2403396E+01  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003052E+01  -4.9777435E+01  -4.9005615E+01  -4.7668240E+01  -4.5840622E+01  -4.3605492E+01  -4.1022930E+01  -3.8151390E+01  -3.5033073E+01  -3.1696108E+01  -2.8164724E+01  -2.4452065E+01  -2.0574295E+01  -1.6549606E+01  -1.2403396E+01
    3.0450   5.0088647E+05   4.3640659E+05   4.9971834E+05   2.1548009E+05   2.1504414E+05   2.1548200E+05   3.1097969E+05   2.3488953E+05   3.0869091E+05   1.4652237E+04   2.2606432E+04   1.4652237E+04   2.9211503E+05   1.0560699E+05  -1.4978213E+04   2.3446122E+05  -4.4423818E-18  -1.4178472E+04   2.8996094E+05  -1.0482586E+05  -1.4975804E+04   4.6951405E+01  -1.9894663E+01  -1.4652148E+04   1.7828643E+04   0.0000000E+00  -1.3899290E+04   4.7042492E+01   1.9933258E+01  -1.4652148E+04  -2.7917306E+05  -1.0225709E+05  -4.0310438E+05  -1.4028675E+01  -4.5338916E-03  -1.2405897E+01  -2.4424083E+05   9.1687271E+01  -3.6165884E+05  -1.4028675E+01  -4.5338916E-03  -1.2405897E+01  -2.7855372E+05   1.0224223E+05  -4.0208556E+05  -1.4028675E+01  -4.5338916E-03  -1.2405897E+01  -5.8566040E+03  -1.6742216E+03  -2.1539398E+05   5.3910908E+01  -1.2925634E-03  -9.5400696E+00  -9.2661045E+03   3.7718248E+00  -2.1484442E+05   5.3910908E+01  -1.2925634E-03  -9.5400696E+00  -5.8576372E+03   1.6817567E+03  -2.1539580E+05   5.3910908E+01  -1.2925634E-03  -9.5400696E+00  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003368E+01  -4.9798817E+01  -4.9060459E+01  -4.7763149E+01  -4.5979469E+01  -4.3790947E+01  -4.1250778E+01  -3.8408047E+01  -3.5303535E+01  -3.1965178E+01  -2.8414021E+01  -2.4665102E+01  -2.0735418E+01  -1.6641722E+01  -1.2405897E+01  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003063E+01  -4.9778191E+01  -4.9007359E+01  -4.7671177E+01  -4.5844322E+01  -4.3609745E+01  -4.1027542E+01  -3.8156025E+01  -3.5037567E+01  -3.1700342E+01  -2.8168659E+01  -2.4455645E+01  -2.0577486E+01  -1.6552437E+01  -1.2405897E+01
    3.0480   5.0253491E+05   4.3393612E+05   5.0141838E+05   2.1548975E+05   2.1504839E+05   2.1549164E+05   3.1304000E+05   2.3088089E+05   3.1079103E+05   1.4652234E+04   2.2607080E+04   1.4652234E+04   2.9405862E+05   1.0629754E+05  -1.4980366E+04   2.3044539E+05  -4.6131342E-18  -1.4174044E+04   2.9194200E+05  -1.0553002E+05  -1.4978000E+04   4.5831085E+01  -1.9419952E+01  -1.4652150E+04   1.7829465E+04   0.0000000E+00  -1.3899289E+04   4.5921764E+01   1.9458374E+01  -1.4652150E+04  -2.8006903E+05  -1.0259354E+05  -4.0444684E+05  -1.4029847E+01  -4.5533222E-03  -1.2408395E+01  -2.4278064E+05   9.2191055E+01  -3.5966391E+05  -1.4029847E+01  -4.5533222E-03  -1.2408395E+01  -2.7947950E+05   1.0259266E+05  -4.0346791E+05  -1.4029847E+01  -4.5533222E-03  -1.2408395E+01  -5.8351646E+03  -1.6750161E+03  -2.1540422E+05   5.3909641E+01  -1.2962946E-03  -9.5403147E+00  -9.2510635E+03   3.9954145E+00  -2.1484933E+05   5.3909641E+01  -1.2962946E-03  -9.5403147E+00  -5.8361968E+03   1.6829906E+03  -2.1540603E+05   5.3909641E+01  -1.2962946E-03  -9.5403147E+00  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003368E+01  -4.9799622E+01  -4.9062279E+01  -4.7766232E+01  -4.5983299E+01  -4.3795238E+01  -4.1255379E+01  -3.8412758E+01  -3.5308182E+01  -3.1969601E+01  -2.8418131E+01  -2.4668808E+01  -2.0738699E+01  -1.6644585E+01  -1.2408395E+01  -5.0005596E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005623E+01  -5.0003078E+01  -4.9778946E+01  -4.9009098E+01  -4.7674107E+01  -4.5848019E+01  -4.3613995E+01  -4.1032150E+01  -3.8160656E+01  -3.5042061E+01  -3.1704573E+01  -2.8172592E+01  -2.4459221E+01  -2.0580673E+01  -1.6555265E+01  -1.2408395E+01
